År,Måned,Dag,Antall_par,Omsetning_sko,Omsetning_tilbehor,Omsetning_total,Dekningsgrad_prosent,Snittpris_sko,Filnavn
2025,Juli,13,25.0,12212.0,2808.0,15020.0,51.54,488.0,Dagsalgsrapportjuli25.pdf
2025,Juli,12,3558.0,7171.0,407.0,17102.0,13.0,41.93,Dagsalgsrapportjuli25.pdf
2025,Juli,15,33.0,17703.0,1507.0,19210.0,52.53,536.0,Dagsalgsrapportjuli25.pdf
2025,Juli,14,31.0,15389.0,1822.0,17211.0,46.68,496.0,Dagsalgsrapportjuli25.pdf
2025,Juli,16,28.0,16781.0,3934.0,20715.0,53.44,599.0,Dagsalgsrapportjuli25.pdf
2025,Juli,15,40.0,18402.0,2525.0,20926.0,45.5,460.0,Dagsalgsrapportjuli25.pdf
2025,Juli,17,13.0,6120.0,2178.0,8298.0,51.14,471.0,Dagsalgsrapportjuli25.pdf
2025,Juli,16,41.0,17942.0,1418.0,19360.0,37.27,438.0,Dagsalgsrapportjuli25.pdf
2025,Juli,18,20.0,9347.0,1979.0,11326.0,55.37,467.0,Dagsalgsrapportjuli25.pdf
2025,Juli,17,34.0,19102.0,1642.0,20745.0,48.07,562.0,Dagsalgsrapportjuli25.pdf
2025,Juli,19,29.0,17070.0,1476.0,18546.0,46.93,589.0,Dagsalgsrapportjuli25.pdf
2025,Juli,18,22.0,9198.0,2302.0,11501.0,43.89,418.0,Dagsalgsrapportjuli25.pdf
2025,Juli,20,23.0,13309.0,2920.0,16229.0,50.85,579.0,Dagsalgsrapportjuli25.pdf
2025,Juli,19,1938.0,8583.0,470.0,17874.0,20.0,48.02,Dagsalgsrapportjuli25.pdf
2025,Juli,22,32.0,18506.0,1954.0,20460.0,49.7,578.0,Dagsalgsrapportjuli25.pdf
2025,Juli,21,29.0,15718.0,2509.0,18226.0,45.53,542.0,Dagsalgsrapportjuli25.pdf
2025,Juli,23,22.0,14695.0,3378.0,18074.0,52.37,668.0,Dagsalgsrapportjuli25.pdf
2025,Juli,22,30.0,18370.0,3036.0,21406.0,46.29,612.0,Dagsalgsrapportjuli25.pdf
2025,Juli,24,21.0,9579.0,318.0,9897.0,50.58,456.0,Dagsalgsrapportjuli25.pdf
2025,Juli,23,33.0,17022.0,5341.0,22363.0,50.26,516.0,Dagsalgsrapportjuli25.pdf
2025,Juli,25,34.0,14650.0,3302.0,17953.0,51.47,431.0,Dagsalgsrapportjuli25.pdf
2025,Juli,24,37.0,20925.0,2249.0,23174.0,43.25,566.0,Dagsalgsrapportjuli25.pdf
2025,Juli,26,24.0,12269.0,1376.0,13645.0,49.67,511.0,Dagsalgsrapportjuli25.pdf
2025,Juli,25,29.0,12905.0,2209.0,15114.0,46.54,445.0,Dagsalgsrapportjuli25.pdf
2025,Juli,27,49.0,17594.0,3934.0,21528.0,25.25,359.0,Dagsalgsrapportjuli25.pdf
2025,Juli,26,3316.0,6092.0,501.0,12035.0,27.0,50.62,Dagsalgsrapportjuli25.pdf
2025,Juli,24,12135.0,539.0,11858.0,278.0,207.0,4562.0,Dagsalgsrapportjuli25.pdf
2025,Juli,22,15190.0,625.0,13746.0,1444.0,310.0,6826.0,Dagsalgsrapportjuli25.pdf
2025,Juli,22,28821.0,412.0,26756.0,2065.0,175.0,11391.0,Dagsalgsrapportjuli25.pdf
2025,Juli,29,32.0,13600.0,2946.0,16546.0,43.21,425.0,Dagsalgsrapportjuli25.pdf
2025,Juli,31,49.0,19807.0,4012.0,23819.0,43.13,404.0,Dagsalgsrapportjuli25.pdf
2025,Juli,30,38.0,18253.0,2131.0,20384.0,48.05,480.0,Dagsalgsrapportjuli25.pdf
2025,Juli,31,83364.0,194027.0,505.0,406988.0,,47.67,Dagsalgsrapportjuli25.pdf
2025,Juli,8,-0.19,-0.77,-3150.0,-15.0,-1986.0,,Dagsalgsrapportjuli25.pdf
2023,Juni,15,17770.0,556.0,17226.0,544.0,323.0,10002.0,Dagsalgsrapportjuni23.pdf
2023,Juni,31,25250.0,693.0,20777.0,4473.0,420.0,12594.0,Dagsalgsrapportjuni23.pdf
2023,Juni,30,14717.0,480.0,14404.0,313.0,263.0,7878.0,Dagsalgsrapportjuni23.pdf
2023,Juni,30,15590.0,636.0,15269.0,322.0,398.0,9543.0,Dagsalgsrapportjuni23.pdf
2023,Juni,24,15552.0,544.0,15236.0,316.0,302.0,8447.0,Dagsalgsrapportjuni23.pdf
2023,Juni,28,27702.0,666.0,25969.0,1734.0,404.0,15760.0,Dagsalgsrapportjuni23.pdf
2023,Juni,3,12337.0,59.59,7352.0,649.0,4.0,387.0,Dagsalgsrapportjuni23.pdf
2023,Juni,19,21078.0,630.0,20776.0,302.0,366.0,12084.0,Dagsalgsrapportjuni23.pdf
2023,Juni,7,29.0,19017.0,5725.0,24742.0,63.41,656.0,Dagsalgsrapportjuni23.pdf
2023,Juni,6,27.0,13110.0,705.0,13815.0,53.26,486.0,Dagsalgsrapportjuni23.pdf
2023,Juni,8,13.0,10310.0,4930.0,15240.0,63.3,793.0,Dagsalgsrapportjuni23.pdf
2023,Juni,7,31.0,22546.0,667.0,23213.0,57.51,727.0,Dagsalgsrapportjuni23.pdf
2023,Juni,9,32.0,22454.0,2531.0,24986.0,61.73,702.0,Dagsalgsrapportjuni23.pdf
2023,Juni,8,36.0,19654.0,308.0,19962.0,56.55,546.0,Dagsalgsrapportjuni23.pdf
2023,Juni,10,38.0,25250.0,4436.0,29686.0,62.35,664.0,Dagsalgsrapportjuni23.pdf
2023,Juni,9,40.0,22891.0,1041.0,23932.0,59.53,572.0,Dagsalgsrapportjuni23.pdf
2023,Juni,11,30.0,19496.0,6446.0,25942.0,61.92,650.0,Dagsalgsrapportjuni23.pdf
2023,Juni,10,664.0,8265.0,463.0,15278.0,11.0,54.1,Dagsalgsrapportjuni23.pdf
2023,Juni,13,35.0,22088.0,3434.0,25522.0,61.42,631.0,Dagsalgsrapportjuni23.pdf
2023,Juni,12,37.0,15502.0,364.0,15866.0,55.02,419.0,Dagsalgsrapportjuni23.pdf
2023,Juni,14,35.0,24124.0,5402.0,29526.0,57.36,689.0,Dagsalgsrapportjuni23.pdf
2023,Juni,13,49.0,19929.0,654.0,20583.0,51.36,407.0,Dagsalgsrapportjuni23.pdf
2023,Juni,15,29.0,19849.0,3056.0,22905.0,60.71,684.0,Dagsalgsrapportjuni23.pdf
2023,Juni,14,43.0,21014.0,438.0,21452.0,51.42,489.0,Dagsalgsrapportjuni23.pdf
2023,Juni,16,44.0,23538.0,4063.0,27601.0,60.33,535.0,Dagsalgsrapportjuni23.pdf
2023,Juni,15,33.0,19842.0,391.0,20233.0,56.15,601.0,Dagsalgsrapportjuni23.pdf
2023,Juni,17,48.0,30502.0,7772.0,38274.0,60.11,635.0,Dagsalgsrapportjuni23.pdf
2023,Juni,16,45.0,24538.0,118.0,24656.0,56.03,545.0,Dagsalgsrapportjuni23.pdf
2023,Juni,18,52.0,24527.0,2959.0,27486.0,54.4,472.0,Dagsalgsrapportjuni23.pdf
2023,Juni,17,157.0,6948.0,529.0,11647.0,18.0,59.65,Dagsalgsrapportjuni23.pdf
2023,Juni,22,31361.0,684.0,23253.0,8108.0,416.0,14158.0,Dagsalgsrapportjuni23.pdf
2023,Juni,19,34.0,18888.0,316.0,19204.0,56.72,556.0,Dagsalgsrapportjuni23.pdf
2023,Juni,21,25.0,16420.0,2329.0,18749.0,61.44,657.0,Dagsalgsrapportjuni23.pdf
2023,Juni,20,23.0,13902.0,406.0,14309.0,58.59,604.0,Dagsalgsrapportjuni23.pdf
2023,Juni,22,30.0,16961.0,2006.0,18967.0,59.7,565.0,Dagsalgsrapportjuni23.pdf
2023,Juni,21,23.0,11583.0,502.0,12086.0,55.52,504.0,Dagsalgsrapportjuni23.pdf
2023,Juni,23,14.0,9165.0,4437.0,13602.0,58.4,655.0,Dagsalgsrapportjuni23.pdf
2023,Juni,22,33.0,20774.0,318.0,21093.0,59.25,630.0,Dagsalgsrapportjuni23.pdf
2023,Juni,24,27.0,15002.0,4005.0,19006.0,61.96,556.0,Dagsalgsrapportjuni23.pdf
2023,Juni,23,29.0,16562.0,404.0,16966.0,57.94,571.0,Dagsalgsrapportjuni23.pdf
2023,Juni,25,21.0,15143.0,4488.0,19631.0,60.82,721.0,Dagsalgsrapportjuni23.pdf
2023,Juni,24,178.0,4884.0,609.0,9141.0,25.0,53.43,Dagsalgsrapportjuni23.pdf
2023,Juni,15,13183.0,455.0,10462.0,2722.0,295.0,6779.0,Dagsalgsrapportjuni23.pdf
2023,Juni,23,11059.0,642.0,10918.0,142.0,355.0,6039.0,Dagsalgsrapportjuni23.pdf
2023,Juni,17,19985.0,613.0,15324.0,4661.0,368.0,9190.0,Dagsalgsrapportjuni23.pdf
2023,Juni,25,13088.0,505.0,12628.0,460.0,283.0,7084.0,Dagsalgsrapportjuni23.pdf
2023,Juni,25,20040.0,605.0,15724.0,4316.0,367.0,9532.0,Dagsalgsrapportjuni23.pdf
2023,Juni,26,10042.0,471.0,9894.0,148.0,240.0,5036.0,Dagsalgsrapportjuni23.pdf
2023,Juni,21,14877.0,626.0,12512.0,2365.0,327.0,6545.0,Dagsalgsrapportjuni23.pdf
2023,Juni,20,20227.0,624.0,14342.0,5885.0,345.0,7943.0,Dagsalgsrapportjuni23.pdf
2023,Juni,23,406311.0,56.05,227743.0,540.0,,302.0,Dagsalgsrapportjuni23.pdf
2023,Juni,7,-1.22,-0.22,-897.0,-6.0,-2928.0,,Dagsalgsrapportjuni23.pdf
2023,Juni,27,,,,,,,Dagsalgsrapportjuni23.pdf
2024,Juni,30,15590.0,636.0,15269.0,322.0,398.0,9543.0,Dagsalgsrapportjuni24.pdf
2024,Juni,24,27702.0,666.0,25969.0,1734.0,404.0,15760.0,Dagsalgsrapportjuni24.pdf
2024,Juni,3,35.0,22301.0,5622.0,27923.0,57.35,637.0,Dagsalgsrapportjuni24.pdf
2024,Juni,1,239.0,7352.0,649.0,12337.0,2.0,59.59,Dagsalgsrapportjuni24.pdf
2024,Juni,19,24561.0,751.0,21035.0,3526.0,438.0,12252.0,Dagsalgsrapportjuni24.pdf
2024,Juni,28,24742.0,656.0,19017.0,5725.0,416.0,12058.0,Dagsalgsrapportjuni24.pdf
2024,Juni,29,28260.0,753.0,26350.0,1910.0,378.0,13232.0,Dagsalgsrapportjuni24.pdf
2024,Juni,4,13.0,10310.0,4930.0,15240.0,63.3,793.0,Dagsalgsrapportjuni24.pdf
2024,Juni,7,15.0,6948.0,2279.0,9227.0,55.6,463.0,Dagsalgsrapportjuni24.pdf
2024,Juni,5,32.0,22454.0,2531.0,24986.0,61.73,702.0,Dagsalgsrapportjuni24.pdf
2024,Juni,8,25.0,15492.0,2288.0,17780.0,60.72,620.0,Dagsalgsrapportjuni24.pdf
2024,Juni,6,38.0,25250.0,4436.0,29686.0,62.35,664.0,Dagsalgsrapportjuni24.pdf
2024,Juni,9,12.0,7566.0,5049.0,12615.0,61.56,631.0,Dagsalgsrapportjuni24.pdf
2024,Juni,7,30.0,19496.0,6446.0,25942.0,61.92,650.0,Dagsalgsrapportjuni24.pdf
2024,Juni,10,29.0,21833.0,3387.0,25220.0,58.93,753.0,Dagsalgsrapportjuni24.pdf
2024,Juni,8,3434.0,13566.0,631.0,22088.0,9.0,61.42,Dagsalgsrapportjuni24.pdf
2024,Juni,12,22.0,13976.0,4233.0,18209.0,57.23,635.0,Dagsalgsrapportjuni24.pdf
2024,Juni,10,35.0,24124.0,5402.0,29526.0,57.36,689.0,Dagsalgsrapportjuni24.pdf
2024,Juni,13,24.0,15837.0,2101.0,17938.0,60.63,660.0,Dagsalgsrapportjuni24.pdf
2024,Juni,11,29.0,19849.0,3056.0,22905.0,60.71,684.0,Dagsalgsrapportjuni24.pdf
2024,Juni,14,34.0,18190.0,4138.0,22329.0,53.65,535.0,Dagsalgsrapportjuni24.pdf
2024,Juni,12,44.0,23538.0,4063.0,27601.0,60.33,535.0,Dagsalgsrapportjuni24.pdf
2024,Juni,15,36.0,21263.0,4159.0,25422.0,54.67,591.0,Dagsalgsrapportjuni24.pdf
2024,Juni,13,48.0,30502.0,7772.0,38274.0,60.11,635.0,Dagsalgsrapportjuni24.pdf
2024,Juni,16,42.0,27450.0,2845.0,30295.0,58.13,654.0,Dagsalgsrapportjuni24.pdf
2024,Juni,14,52.0,24527.0,2959.0,27486.0,54.4,472.0,Dagsalgsrapportjuni24.pdf
2024,Juni,17,47.0,25328.0,3298.0,28626.0,54.63,539.0,Dagsalgsrapportjuni24.pdf
2024,Juni,15,8108.0,14158.0,684.0,23253.0,16.0,60.89,Dagsalgsrapportjuni24.pdf
2024,Juni,19,33.0,17730.0,4983.0,22713.0,54.59,537.0,Dagsalgsrapportjuni24.pdf
2024,Juni,17,25.0,16420.0,2329.0,18749.0,61.44,657.0,Dagsalgsrapportjuni24.pdf
2024,Juni,20,39.0,22406.0,4390.0,26797.0,53.27,575.0,Dagsalgsrapportjuni24.pdf
2024,Juni,18,30.0,16961.0,2006.0,18967.0,59.7,565.0,Dagsalgsrapportjuni24.pdf
2024,Juni,21,37.0,22364.0,3706.0,26070.0,53.79,604.0,Dagsalgsrapportjuni24.pdf
2024,Juni,19,14.0,9165.0,4437.0,13602.0,58.4,655.0,Dagsalgsrapportjuni24.pdf
2024,Juni,22,20.0,12314.0,5543.0,17857.0,57.21,616.0,Dagsalgsrapportjuni24.pdf
2024,Juni,20,27.0,15002.0,4005.0,19006.0,61.96,556.0,Dagsalgsrapportjuni24.pdf
2024,Juni,23,56.0,33894.0,3180.0,37074.0,55.3,605.0,Dagsalgsrapportjuni24.pdf
2024,Juni,21,21.0,15143.0,4488.0,19631.0,60.82,721.0,Dagsalgsrapportjuni24.pdf
2024,Juni,24,39.0,22158.0,2235.0,24394.0,53.61,568.0,Dagsalgsrapportjuni24.pdf
2024,Juni,22,2722.0,6779.0,455.0,10462.0,23.0,64.8,Dagsalgsrapportjuni24.pdf
2024,Juni,23,18754.0,553.0,13278.0,5475.0,302.0,7255.0,Dagsalgsrapportjuni24.pdf
2024,Juni,24,19985.0,613.0,15324.0,4661.0,368.0,9190.0,Dagsalgsrapportjuni24.pdf
2024,Juni,25,13618.0,547.0,10937.0,2681.0,283.0,5653.0,Dagsalgsrapportjuni24.pdf
2024,Juni,20,20040.0,605.0,15724.0,4316.0,367.0,9532.0,Dagsalgsrapportjuni24.pdf
2024,Juni,26,28907.0,641.0,21790.0,7117.0,341.0,11586.0,Dagsalgsrapportjuni24.pdf
2024,Juni,26,20.0,12512.0,2365.0,14877.0,52.31,626.0,Dagsalgsrapportjuni24.pdf
2024,Juni,29,28.0,14962.0,3673.0,18634.0,57.81,534.0,Dagsalgsrapportjuni24.pdf
2024,Juni,27,23.0,14342.0,5885.0,20227.0,55.38,624.0,Dagsalgsrapportjuni24.pdf
2024,Juni,30,26.0,18349.0,5574.0,23923.0,55.48,706.0,Dagsalgsrapportjuni24.pdf
2024,Juni,28,42.0,21819.0,5508.0,27327.0,52.63,520.0,Dagsalgsrapportjuni24.pdf
2024,Juni,13,-0.29,-1.22,-5883.0,-22.0,-1424.0,,Dagsalgsrapportjuni24.pdf
2025,Juni,1,28.0,21035.0,3526.0,24561.0,58.25,751.0,Dagsalgsrapportjuni25.pdf
2025,Juni,3,34.0,20551.0,2771.0,23322.0,52.82,604.0,Dagsalgsrapportjuni25.pdf
2025,Juni,2,35.0,26350.0,1910.0,28260.0,50.22,753.0,Dagsalgsrapportjuni25.pdf
2025,Juni,4,33.0,20350.0,2008.0,22358.0,58.38,617.0,Dagsalgsrapportjuni25.pdf
2025,Juni,3,15.0,6948.0,2279.0,9227.0,55.6,463.0,Dagsalgsrapportjuni25.pdf
2025,Juni,5,20.0,11610.0,3614.0,15224.0,51.33,580.0,Dagsalgsrapportjuni25.pdf
2025,Juni,4,25.0,15492.0,2288.0,17780.0,60.72,620.0,Dagsalgsrapportjuni25.pdf
2025,Juni,6,31.0,19633.0,1881.0,21514.0,58.39,633.0,Dagsalgsrapportjuni25.pdf
2025,Juni,5,12.0,7566.0,5049.0,12615.0,61.56,631.0,Dagsalgsrapportjuni25.pdf
2025,Juni,7,35.0,24414.0,5540.0,29954.0,55.31,698.0,Dagsalgsrapportjuni25.pdf
2025,Juni,6,29.0,21833.0,3387.0,25220.0,58.93,753.0,Dagsalgsrapportjuni25.pdf
2025,Juni,8,23.0,17174.0,4190.0,21365.0,60.56,747.0,Dagsalgsrapportjuni25.pdf
2025,Juni,7,4233.0,7998.0,635.0,13976.0,8.0,57.23,Dagsalgsrapportjuni25.pdf
2025,Juni,22,2101.0,9602.0,660.0,15837.0,9.0,60.63,Dagsalgsrapportjuni25.pdf
2025,Juni,24,24183.0,858.0,20589.0,3594.0,478.0,11473.0,Dagsalgsrapportjuni25.pdf
2025,Juni,24,22329.0,535.0,18190.0,4138.0,287.0,9760.0,Dagsalgsrapportjuni25.pdf
2025,Juni,12,36.0,19497.0,2261.0,21758.0,40.71,542.0,Dagsalgsrapportjuni25.pdf
2025,Juni,11,36.0,21263.0,4159.0,25422.0,54.67,591.0,Dagsalgsrapportjuni25.pdf
2025,Juni,13,51.0,26167.0,2308.0,28475.0,46.25,513.0,Dagsalgsrapportjuni25.pdf
2025,Juni,12,42.0,27450.0,2845.0,30295.0,58.13,654.0,Dagsalgsrapportjuni25.pdf
2025,Juni,14,67.0,31695.0,2642.0,34338.0,46.79,473.0,Dagsalgsrapportjuni25.pdf
2025,Juni,13,47.0,25328.0,3298.0,28626.0,54.63,539.0,Dagsalgsrapportjuni25.pdf
2025,Juni,15,60.0,34857.0,4690.0,39547.0,54.79,581.0,Dagsalgsrapportjuni25.pdf
2025,Juni,14,4983.0,9679.0,537.0,17730.0,15.0,54.59,Dagsalgsrapportjuni25.pdf
2025,Juni,17,45.0,23122.0,1571.0,24693.0,51.96,514.0,Dagsalgsrapportjuni25.pdf
2025,Juni,16,39.0,22406.0,4390.0,26797.0,53.27,575.0,Dagsalgsrapportjuni25.pdf
2025,Juni,18,36.0,28613.0,1147.0,29760.0,58.22,795.0,Dagsalgsrapportjuni25.pdf
2025,Juni,17,37.0,22364.0,3706.0,26070.0,53.79,604.0,Dagsalgsrapportjuni25.pdf
2025,Juni,19,28.0,14852.0,4158.0,19010.0,52.44,530.0,Dagsalgsrapportjuni25.pdf
2025,Juni,18,20.0,12314.0,5543.0,17857.0,57.21,616.0,Dagsalgsrapportjuni25.pdf
2025,Juni,20,41.0,27111.0,4778.0,31890.0,53.07,661.0,Dagsalgsrapportjuni25.pdf
2025,Juni,19,56.0,33894.0,3180.0,37074.0,55.3,605.0,Dagsalgsrapportjuni25.pdf
2025,Juni,21,40.0,23011.0,3614.0,26626.0,55.68,575.0,Dagsalgsrapportjuni25.pdf
2025,Juni,20,39.0,22158.0,2235.0,24394.0,53.61,568.0,Dagsalgsrapportjuni25.pdf
2025,Juni,22,40.0,26612.0,10061.0,36673.0,56.86,665.0,Dagsalgsrapportjuni25.pdf
2025,Juni,21,4.0,759.0,3037.0,3037.0,472.0,1887.0,Dagsalgsrapportjuni25.pdf
2025,Juni,22,24.0,13278.0,5475.0,18754.0,54.64,553.0,Dagsalgsrapportjuni25.pdf
2025,Juni,24,31.0,16179.0,1593.0,17772.0,49.34,522.0,Dagsalgsrapportjuni25.pdf
2025,Juni,23,20.0,10937.0,2681.0,13618.0,51.69,547.0,Dagsalgsrapportjuni25.pdf
2025,Juni,25,44.0,25789.0,1230.0,27019.0,49.69,586.0,Dagsalgsrapportjuni25.pdf
2025,Juni,24,34.0,21790.0,7117.0,28907.0,53.17,641.0,Dagsalgsrapportjuni25.pdf
2025,Juni,26,25.0,14241.0,3875.0,18116.0,51.34,570.0,Dagsalgsrapportjuni25.pdf
2025,Juni,25,28.0,14962.0,3673.0,18634.0,57.81,534.0,Dagsalgsrapportjuni25.pdf
2025,Juni,27,33.0,19876.0,3071.0,22947.0,55.52,602.0,Dagsalgsrapportjuni25.pdf
2025,Juni,26,26.0,18349.0,5574.0,23923.0,55.48,706.0,Dagsalgsrapportjuni25.pdf
2025,Juni,28,34.0,21003.0,2274.0,23278.0,53.26,618.0,Dagsalgsrapportjuni25.pdf
2025,Juni,27,42.0,21819.0,5508.0,27327.0,52.63,520.0,Dagsalgsrapportjuni25.pdf
2025,Juni,29,36.0,23594.0,5869.0,29462.0,55.96,655.0,Dagsalgsrapportjuni25.pdf
2025,Juni,28,1710.0,6802.0,476.0,12856.0,29.0,52.91,Dagsalgsrapportjuni25.pdf
2025,Juni,27,475571.0,55.51,263966.0,608.0,,338.0,Dagsalgsrapportjuni25.pdf
2025,Juni,7,-0.35,-0.29,-1398.0,-9.0,-2932.0,,Dagsalgsrapportjuni25.pdf
2023,Mai,1,18.0,12274.0,486.0,12759.0,59.48,682.0,Dagsalgsrapportmai23.pdf
2023,Mai,2,22538.0,559.0,22346.0,192.0,263.0,10536.0,Dagsalgsrapportmai23.pdf
2023,Mai,3,31.0,23455.0,3290.0,26746.0,60.26,757.0,Dagsalgsrapportmai23.pdf
2023,Mai,2,40.0,21230.0,644.0,21874.0,58.33,531.0,Dagsalgsrapportmai23.pdf
2023,Mai,4,20.0,11792.0,598.0,12390.0,62.03,590.0,Dagsalgsrapportmai23.pdf
2023,Mai,3,40.0,21443.0,736.0,22179.0,58.67,536.0,Dagsalgsrapportmai23.pdf
2023,Mai,5,33.0,21814.0,4949.0,26762.0,64.68,661.0,Dagsalgsrapportmai23.pdf
2023,Mai,4,38.0,23531.0,432.0,23963.0,58.51,619.0,Dagsalgsrapportmai23.pdf
2023,Mai,6,18.0,13202.0,3764.0,16966.0,62.94,733.0,Dagsalgsrapportmai23.pdf
2023,Mai,5,34.0,18454.0,421.0,18875.0,58.77,543.0,Dagsalgsrapportmai23.pdf
2023,Mai,7,38.0,26858.0,3775.0,30633.0,62.31,707.0,Dagsalgsrapportmai23.pdf
2023,Mai,6,479.0,9092.0,488.0,14632.0,7.0,62.14,Dagsalgsrapportmai23.pdf
2023,Mai,30,15154.0,651.0,11066.0,4088.0,404.0,6870.0,Dagsalgsrapportmai23.pdf
2023,Mai,17,21835.0,544.0,21230.0,606.0,323.0,12614.0,Dagsalgsrapportmai23.pdf
2023,Mai,10,24.0,18101.0,3799.0,21900.0,61.99,754.0,Dagsalgsrapportmai23.pdf
2023,Mai,9,24.0,13040.0,361.0,13401.0,53.41,543.0,Dagsalgsrapportmai23.pdf
2023,Mai,11,34.0,20045.0,3271.0,23316.0,53.44,590.0,Dagsalgsrapportmai23.pdf
2023,Mai,10,60.0,29042.0,502.0,29545.0,54.26,484.0,Dagsalgsrapportmai23.pdf
2023,Mai,12,44.0,27981.0,3544.0,31525.0,57.9,636.0,Dagsalgsrapportmai23.pdf
2023,Mai,11,68.0,37380.0,1256.0,38636.0,55.86,550.0,Dagsalgsrapportmai23.pdf
2023,Mai,13,89.0,51338.0,6801.0,58139.0,52.41,577.0,Dagsalgsrapportmai23.pdf
2023,Mai,12,95.0,47293.0,2144.0,49437.0,57.77,498.0,Dagsalgsrapportmai23.pdf
2023,Mai,14,60.0,34568.0,7009.0,41577.0,54.59,576.0,Dagsalgsrapportmai23.pdf
2023,Mai,13,2767.0,37399.0,513.0,61582.0,14.0,60.73,Dagsalgsrapportmai23.pdf
2023,Mai,16,69.0,49897.0,9715.0,59612.0,63.25,723.0,Dagsalgsrapportmai23.pdf
2023,Mai,15,74088.0,646.0,68515.0,5573.0,413.0,43748.0,Dagsalgsrapportmai23.pdf
2023,Mai,16,24.0,12182.0,524.0,12706.0,55.35,508.0,Dagsalgsrapportmai23.pdf
2023,Mai,18,15972.0,672.0,15454.0,518.0,381.0,8768.0,Dagsalgsrapportmai23.pdf
2023,Mai,23,145.0,6659.0,538.0,11304.0,18.0,58.91,Dagsalgsrapportmai23.pdf
2023,Mai,21,34825.0,766.0,28330.0,6494.0,476.0,17619.0,Dagsalgsrapportmai23.pdf
2023,Mai,19,45.0,22001.0,687.0,22688.0,56.16,489.0,Dagsalgsrapportmai23.pdf
2023,Mai,21,22.0,17342.0,3402.0,20745.0,61.49,788.0,Dagsalgsrapportmai23.pdf
2023,Mai,20,706.0,5273.0,562.0,8989.0,21.0,58.66,Dagsalgsrapportmai23.pdf
2023,Mai,16,13343.0,691.0,12446.0,898.0,415.0,7470.0,Dagsalgsrapportmai23.pdf
2023,Mai,18,19699.0,627.0,19439.0,260.0,361.0,11185.0,Dagsalgsrapportmai23.pdf
2023,Mai,31,14995.0,643.0,13503.0,1492.0,388.0,8154.0,Dagsalgsrapportmai23.pdf
2023,Mai,21,20972.0,565.0,20334.0,638.0,322.0,11590.0,Dagsalgsrapportmai23.pdf
2023,Mai,25,22.0,18710.0,1830.0,20540.0,59.18,850.0,Dagsalgsrapportmai23.pdf
2023,Mai,24,19870.0,701.0,17532.0,2338.0,422.0,10548.0,Dagsalgsrapportmai23.pdf
2023,Mai,25,24537.0,543.0,23905.0,632.0,319.0,14034.0,Dagsalgsrapportmai23.pdf
2023,Mai,27,40.0,27368.0,3134.0,30502.0,62.52,684.0,Dagsalgsrapportmai23.pdf
2023,Mai,26,21.0,13144.0,567.0,13711.0,58.16,626.0,Dagsalgsrapportmai23.pdf
2023,Mai,28,27.0,16938.0,4397.0,21335.0,62.11,627.0,Dagsalgsrapportmai23.pdf
2023,Mai,27,472.0,5176.0,575.0,8628.0,28.0,59.99,Dagsalgsrapportmai23.pdf
2023,Mai,15,707.0,8950.0,645.0,15486.0,29.0,57.79,Dagsalgsrapportmai23.pdf
2023,Mai,24,31352.0,727.0,29826.0,1526.0,399.0,16375.0,Dagsalgsrapportmai23.pdf
2023,Mai,30,22.0,12918.0,5271.0,18190.0,59.19,587.0,Dagsalgsrapportmai23.pdf
2023,Mai,31,16880.0,295821.0,544.0,514344.0,,57.51,Dagsalgsrapportmai23.pdf
2023,Mai,23,-0.45,-0.43,-2246.0,-9.0,-2414.0,,Dagsalgsrapportmai23.pdf
2023,Mai,15,,,,,,,Dagsalgsrapportmai23.pdf
2024,Mai,1,31.0,23455.0,3290.0,26746.0,60.26,757.0,Dagsalgsrapportmai24.pdf
2024,Mai,2,20.0,11792.0,598.0,12390.0,62.03,590.0,Dagsalgsrapportmai24.pdf
2024,Mai,3,26762.0,661.0,21814.0,4949.0,428.0,14110.0,Dagsalgsrapportmai24.pdf
2024,Mai,4,44.0,32285.0,3489.0,35774.0,58.9,734.0,Dagsalgsrapportmai24.pdf
2024,Mai,2,18.0,13202.0,3764.0,16966.0,62.94,733.0,Dagsalgsrapportmai24.pdf
2024,Mai,5,44.0,25894.0,4437.0,30330.0,59.45,588.0,Dagsalgsrapportmai24.pdf
2024,Mai,3,38.0,26858.0,3775.0,30633.0,62.31,707.0,Dagsalgsrapportmai24.pdf
2024,Mai,6,49.0,31594.0,2787.0,34381.0,58.31,645.0,Dagsalgsrapportmai24.pdf
2024,Mai,4,4088.0,6870.0,651.0,11066.0,5.0,62.08,Dagsalgsrapportmai24.pdf
2024,Mai,17,27462.0,663.0,23212.0,4250.0,390.0,13643.0,Dagsalgsrapportmai24.pdf
2024,Mai,6,24.0,18101.0,3799.0,21900.0,61.99,754.0,Dagsalgsrapportmai24.pdf
2024,Mai,9,23.0,15294.0,2542.0,17835.0,61.1,665.0,Dagsalgsrapportmai24.pdf
2024,Mai,7,34.0,20045.0,3271.0,23316.0,53.44,590.0,Dagsalgsrapportmai24.pdf
2024,Mai,10,28.0,20282.0,2999.0,23282.0,56.71,724.0,Dagsalgsrapportmai24.pdf
2024,Mai,8,44.0,27981.0,3544.0,31525.0,57.9,636.0,Dagsalgsrapportmai24.pdf
2024,Mai,11,58139.0,577.0,51338.0,6801.0,302.0,26905.0,Dagsalgsrapportmai24.pdf
